Date,Open,High,Low,Close,BuyWeightingRule,SellWeightingRule,P2L_Ratio,P2L_RatioPositive,P2L_RatioNegative,P2L_RatioNeutral,RangeVariance
2017-12-14,-0.123592,0.225721,-0.758186,-0.383926,1.000000,0.000000,0.589262,0.589262,0.000000,1.000000,5.525140
2017-12-15,-0.268763,0.274170,-0.400803,0.236966,0.000000,0.000000,-0.863611,0.000000,0.863611,0.000000,5.544959
2017-12-18,0.705459,1.490883,0.669492,1.362610,0.000000,0.000000,-1.407813,0.000000,1.407813,0.000000,5.450905
2017-12-19,0.016165,0.176971,-0.659123,-0.641835,0.000000,0.000000,-0.280387,0.000000,0.280387,1.000000,5.613972
2017-12-20,0.186697,0.241766,-1.243443,-0.961166,1.000000,0.000000,0.563100,0.563100,0.000000,1.000000,5.717681
2017-12-21,-0.022185,0.449881,-0.364552,0.266294,1.000000,0.000000,0.663073,0.663073,0.000000,1.000000,6.721002
2017-12-22,-0.226066,-0.008093,-0.341837,-0.253277,1.000000,0.000000,0.807775,0.807775,0.000000,0.000000,6.803525
2017-12-27,-0.017943,0.386171,-0.361394,-0.019122,1.000000,0.000000,1.009241,1.009241,0.000000,0.000000,6.821922
2017-12-28,-0.031469,-0.004273,-0.722888,-0.621707,2.000000,0.000000,1.575311,1.575311,0.000000,0.000000,6.843974
2017-12-29,0.001064,0.005697,-0.485826,-0.443738,3.000000,0.000000,11.192795,11.192795,0.000000,0.000000,6.905500
2018-01-02,-0.140814,0.046026,-1.217534,-0.326461,4.000000,0.000000,11.071097,11.071097,0.000000,0.000000,5.655353
2018-01-03,0.327957,1.114424,0.158598,0.782148,4.000000,0.000000,10.785496,10.785496,0.000000,0.000000,4.273402
2018-01-04,0.648869,1.701374,0.624395,1.402262,2.000000,0.000000,1.043599,1.043599,0.000000,0.000000,4.917746
2018-01-05,0.374358,1.205281,0.374358,1.109098,0.000000,0.000000,-1.015523,0.000000,1.015523,0.000000,6.372301
2018-01-08,0.605734,0.667838,0.109971,0.364594,0.000000,0.000000,-1.409118,0.000000,1.409118,0.000000,7.668290
2018-01-09,0.118594,0.438531,-0.050263,0.136446,0.000000,0.000000,-1.419295,0.000000,1.419295,0.000000,10.842008
2018-01-10,-0.235620,-0.059936,-1.228410,-0.810417,0.000000,0.000000,-1.089296,0.000000,1.089296,0.000000,10.786775
2018-01-11,-0.001058,0.131142,-0.981075,-0.594247,0.000000,0.000000,-1.041898,0.000000,1.041898,0.000000,11.110109
2018-01-12,0.291516,0.472741,-0.265014,0.320000,0.000000,0.000000,-1.156495,0.000000,1.156495,0.000000,12.620378
2018-01-15,-0.004997,0.040421,-0.539874,-0.337007,0.000000,0.000000,-1.170294,0.000000,1.170294,0.000000,12.720327
2018-01-16,0.212068,1.136827,-0.029823,0.345927,0.000000,0.000000,-1.007524,0.000000,1.007524,0.000000,12.661190
2018-01-17,-0.341173,0.038395,-0.817583,-0.468596,0.000000,0.000000,-1.222724,0.000000,1.222724,0.000000,12.685235
2018-01-18,0.521365,0.859871,0.136691,0.766591,0.000000,0.000000,-1.532544,0.000000,1.532544,0.000000,12.718222
2018-01-19,0.126377,1.271007,0.103669,1.185626,0.000000,1.000000,-2.338546,0.000000,2.338546,0.000000,12.640048
2018-01-22,0.005713,0.294968,-0.194634,0.242276,0.000000,10.000000,-11.727244,0.000000,11.727244,0.000000,12.775802
2018-01-23,0.936471,1.099498,0.446728,0.791686,0.000000,10.000000,-11.693217,0.000000,11.693217,0.000000,12.597949
2018-01-24,0.103429,0.136010,-1.142812,-1.142812,0.000000,1.000000,-4.145770,0.000000,4.145770,0.000000,11.460985
2018-01-25,-0.304869,0.216187,-1.452348,-0.879095,0.000000,1.000000,-3.522008,0.000000,3.522008,0.000000,10.714812
2018-01-26,-0.006485,0.383707,-0.229101,0.318748,0.000000,10.000000,-11.569653,0.000000,11.569653,0.000000,10.794649
2018-01-29,0.141387,0.225320,-0.493144,-0.118432,0.000000,10.000000,-11.474452,0.000000,11.474452,0.000000,10.370963
2018-01-30,-0.766353,-0.111472,-1.163286,-0.966573,0.000000,10.000000,-11.463441,0.000000,11.463441,0.000000,10.260566
2018-01-31,0.101163,0.548074,-0.297373,-0.063796,0.000000,10.000000,-11.390108,0.000000,11.390108,0.000000,10.288947
2018-02-01,0.340891,0.835470,-1.624966,-1.385214,0.000000,10.000000,-11.134243,0.000000,11.134243,0.000000,7.304281
2018-02-02,-0.360409,-0.360409,-1.621350,-1.598767,0.000000,10.000000,-11.075599,0.000000,11.075599,0.000000,6.625264
2018-02-05,-0.692804,-0.231673,-1.157776,-0.694937,0.000000,0.000000,-0.317092,0.000000,0.317092,1.000000,6.182812
2018-02-06,-2.839900,-0.857849,-2.839900,-1.841691,0.000000,0.000000,-2.058538,0.000000,2.058538,0.000000,5.896629
2018-02-07,0.520962,1.566288,0.134327,1.197757,0.000000,0.000000,-1.060595,0.000000,1.060595,0.000000,5.444951
2018-02-08,-0.473514,-0.276012,-2.264883,-1.855498,0.000000,0.000000,0.261215,0.261215,0.000000,1.000000,5.250894
2018-02-09,0.014968,0.191198,-1.368762,-0.814075,1.000000,0.000000,-0.303069,0.000000,0.303069,1.000000,5.148380
2018-02-12,0.664181,1.375869,0.581683,0.887717,0.000000,0.000000,-0.356393,0.000000,0.356393,1.000000,5.065770
2018-02-13,-0.000050,0.091613,-0.443949,-0.442511,1.000000,0.000000,-0.038804,0.000000,0.038804,1.000000,5.097735
2018-02-14,0.479326,0.961142,-0.591131,0.695283,0.000000,0.000000,-1.086630,0.000000,1.086630,0.000000,4.987287
2018-02-15,0.410977,0.670640,-0.305388,0.033386,0.000000,0.000000,-1.405166,0.000000,1.405166,0.000000,4.954931
2018-02-16,0.298625,0.661129,0.108024,0.507001,0.000000,0.000000,-1.819019,0.000000,1.819019,0.000000,4.966139
2018-02-19,0.202505,0.251451,-0.423230,-0.311719,0.000000,0.000000,-1.233046,0.000000,1.233046,0.000000,4.973523
2018-02-20,0.084120,0.515534,-0.241716,0.477281,0.000000,0.000000,-1.663238,0.000000,1.663238,0.000000,4.968780
2018-02-21,-0.144708,-0.063817,-0.545428,-0.082116,0.000000,0.000000,-0.875960,0.000000,0.875960,0.000000,4.994175
2018-02-22,-0.527556,0.128593,-0.882442,-0.040534,0.000000,0.000000,-2.296143,0.000000,2.296143,0.000000,4.955798
2018-02-23,0.141030,0.242817,-0.141551,0.103342,0.000000,10.000000,-11.080604,0.000000,11.080604,0.000000,5.083235
2018-02-26,0.386471,0.552834,0.003758,0.203196,0.000000,10.000000,-11.063896,0.000000,11.063896,0.000000,5.552183
2018-02-27,0.219558,0.237973,-0.428233,-0.171036,0.000000,10.000000,-10.943170,0.000000,10.943170,0.000000,5.164498
2018-02-28,-0.298747,0.123660,-0.343603,-0.259133,0.000000,0.000000,-1.140728,0.000000,1.140728,0.000000,4.825985
2018-03-01,-0.235539,-0.228492,-1.394253,-1.166565,0.000000,0.000000,1.111755,1.111755,0.000000,0.000000,4.738192
2018-03-02,-0.648216,-0.510645,-1.460426,-1.292372,2.000000,0.000000,3.868066,3.868066,0.000000,0.000000,4.643074
2018-03-05,-0.372791,0.891679,-0.375468,0.804042,1.000000,0.000000,-0.390079,0.000000,0.390079,1.000000,4.572847
2018-03-06,0.671808,0.818818,0.094494,0.111628,0.000000,0.000000,0.506170,0.506170,0.000000,1.000000,4.568087
2018-03-07,-0.261242,0.786055,-0.453017,0.638724,0.000000,0.000000,-0.665312,0.000000,0.665312,1.000000,4.514896
2018-03-08,-0.037858,0.700687,-0.348176,0.562315,0.000000,0.000000,-1.596458,0.000000,1.596458,0.000000,4.491029
2018-03-09,-0.127615,0.279487,-0.378620,-0.047411,0.000000,10.000000,-10.924624,0.000000,10.924624,0.000000,4.513068
2018-03-12,0.594471,0.603727,0.079899,0.399826,0.000000,0.000000,-1.938399,0.000000,1.938399,0.000000,4.543379
2018-03-13,0.038628,0.219629,-1.354045,-1.044207,0.000000,0.000000,-0.919858,0.000000,0.919858,0.000000,4.432225
2018-03-14,-0.047687,0.568775,-0.102021,0.093307,0.000000,0.000000,-0.931613,0.000000,0.931613,0.000000,4.884633
2018-03-15,0.263826,0.799728,0.012621,0.613058,0.000000,0.000000,-1.705612,0.000000,1.705612,0.000000,4.898188
2018-03-16,0.000000,0.620502,-0.045422,0.251842,0.000000,0.000000,-0.956522,0.000000,0.956522,0.000000,5.484041
2018-03-19,-0.242101,-0.111357,-1.156761,-0.969976,0.000000,0.000000,-0.160830,0.000000,0.160830,1.000000,5.614199
2018-03-20,0.250673,0.584422,-0.144543,0.512520,0.000000,0.000000,-0.529066,0.000000,0.529066,1.000000,5.637955
2018-03-21,0.168061,0.209920,-0.325276,0.010395,0.000000,0.000000,0.529496,0.529496,0.000000,1.000000,5.685906
2018-03-22,-0.676830,-0.234011,-1.670339,-1.165419,1.000000,0.000000,2.025356,2.025356,0.000000,0.000000,5.589229
2018-03-23,-0.552128,-0.519020,-1.485678,-1.128702,4.000000,0.000000,5.261602,5.261602,0.000000,0.000000,5.551410
2018-03-26,0.169700,0.499937,-0.813060,-0.504313,4.000000,0.000000,1.452837,1.452837,0.000000,0.000000,5.229325
2018-03-27,1.034535,1.264264,0.695910,0.908269,3.000000,0.000000,11.230264,11.230264,0.000000,0.000000,5.175088
2018-03-28,-0.495937,-0.046673,-0.967402,-0.145379,4.000000,0.000000,2.467267,2.467267,0.000000,0.000000,5.027129
2018-03-29,0.076965,1.037038,0.007733,0.768279,1.000000,0.000000,2.365035,2.365035,0.000000,0.000000,5.003260
2018-04-03,-0.504965,-0.138628,-0.931530,-0.479628,3.000000,0.000000,11.172785,11.172785,0.000000,0.000000,6.050352
